_id,createdAt,name,pollingStation,updatedAt
6028ad1dbe48b504bc4f612a,2021-02-14T04:54:53.589Z,A-B,6028a877be48b504bc4f6112,2021-02-14T04:54:53.589Z
6028ad25be48b504bc4f612b,2021-02-14T04:55:01.014Z,C-D,6028a877be48b504bc4f6112,2021-02-14T04:55:01.014Z
6028ad2dbe48b504bc4f612c,2021-02-14T04:55:09.384Z,E-I,6028a877be48b504bc4f6112,2021-02-14T04:55:09.384Z
6028ad33be48b504bc4f612d,2021-02-14T04:55:15.372Z,J-L,6028a877be48b504bc4f6112,2021-02-14T04:55:15.372Z
6028ad39be48b504bc4f612e,2021-02-14T04:55:21.848Z,M-P,6028a877be48b504bc4f6112,2021-02-14T04:55:21.848Z
6028ad3fbe48b504bc4f612f,2021-02-14T04:55:27.668Z,Q-Z,6028a877be48b504bc4f6112,2021-02-14T04:55:27.668Z
6028ad5dbe48b504bc4f6130,2021-02-14T04:55:57.310Z,A-C,6028a899be48b504bc4f6113,2021-02-14T04:55:57.310Z
6028ad62be48b504bc4f6131,2021-02-14T04:56:02.490Z,D-F,6028a899be48b504bc4f6113,2021-02-14T04:56:02.490Z
6028ad69be48b504bc4f6132,2021-02-14T04:56:09.728Z,G-K,6028a899be48b504bc4f6113,2021-02-14T04:56:09.728Z
6028ad80be48b504bc4f6134,2021-02-14T04:56:32.709Z,L-P,6028a899be48b504bc4f6113,2021-02-14T04:56:32.709Z
6028ad87be48b504bc4f6135,2021-02-14T04:56:39.258Z,R-Z,6028a899be48b504bc4f6113,2021-02-14T04:56:39.258Z
6028ae0bbe48b504bc4f6136,2021-02-14T04:58:51.442Z,A,6028a8b0be48b504bc4f6114,2021-02-14T04:58:51.442Z
6028ae13be48b504bc4f6137,2021-02-14T04:58:59.363Z,B-C,6028a8b0be48b504bc4f6114,2021-02-14T04:58:59.363Z
6028ae18be48b504bc4f6138,2021-02-14T04:59:04.184Z,D-E,6028a8b0be48b504bc4f6114,2021-02-14T04:59:04.184Z
6028ae1dbe48b504bc4f6139,2021-02-14T04:59:09.797Z,F-H,6028a8b0be48b504bc4f6114,2021-02-14T04:59:09.797Z
6028ae28be48b504bc4f613a,2021-02-14T04:59:20.427Z,I-JON,6028a8b0be48b504bc4f6114,2021-02-14T04:59:20.427Z
6028ae33be48b504bc4f613b,2021-02-14T04:59:31.752Z,JOR-K,6028a8b0be48b504bc4f6114,2021-02-14T04:59:31.752Z
6028ae3abe48b504bc4f613c,2021-02-14T04:59:38.436Z,L,6028a8b0be48b504bc4f6114,2021-02-14T04:59:38.436Z
6028ae3fbe48b504bc4f613d,2021-02-14T04:59:43.468Z,M,6028a8b0be48b504bc4f6114,2021-02-14T04:59:43.468Z
6028ae46be48b504bc4f613e,2021-02-14T04:59:50.322Z,N-PL,6028a8b0be48b504bc4f6114,2021-02-14T04:59:50.322Z
6028ae4cbe48b504bc4f613f,2021-02-14T04:59:56.778Z,PO-S,6028a8b0be48b504bc4f6114,2021-02-14T04:59:56.778Z
6028ae51be48b504bc4f6140,2021-02-14T05:00:01.535Z,T-Z,6028a8b0be48b504bc4f6114,2021-02-14T05:00:01.535Z
6028ae5fbe48b504bc4f6141,2021-02-14T05:00:15.001Z,A,6028a8e5be48b504bc4f6115,2021-02-14T05:00:15.001Z
6028ae68be48b504bc4f6142,2021-02-14T05:00:24.135Z,B-CH,6028a8e5be48b504bc4f6115,2021-02-14T05:00:24.135Z
6028ae6fbe48b504bc4f6143,2021-02-14T05:00:31.759Z,CI-D,6028a8e5be48b504bc4f6115,2021-02-14T05:00:31.759Z
