_id,candidate1,candidate1Party,candidate1Votes,candidate2,candidate2Party,candidate2Votes,candidate3,candidate3Party,candidate3Votes,comments,createdAt,district,pollingStation,registeredVoters,rejectedVotes,section,updatedAt,votesCast,year
6033223a0e7c9e39bc0aabd0,60171d13d7a5c51dc8e3ef0d,5fe903c481e77b3b405c5fb4,101,60171f32d7a5c51dc8e3ef11,5fcb20aabd66d830e82d61ee,151,6028f52dbe48b504bc4f62c5,60171d61d7a5c51dc8e3ef0e,3,"",2021-02-22T03:17:14.394Z,60171762d7a5c51dc8e3eefe,6028a8e5be48b504bc4f6115,503,0,6028aeb0be48b504bc4f614a,2021-02-22T03:17:14.394Z,255,2016
603322630e7c9e39bc0aabd1,60171d13d7a5c51dc8e3ef0d,5fe903c481e77b3b405c5fb4,96,60171f32d7a5c51dc8e3ef11,5fcb20aabd66d830e82d61ee,118,6028f52dbe48b504bc4f62c5,60171d61d7a5c51dc8e3ef0e,2,"",2021-02-22T03:17:55.852Z,60171762d7a5c51dc8e3eefe,6028a8e5be48b504bc4f6115,469,0,6028aebbbe48b504bc4f614b,2021-02-22T03:17:55.852Z,216,2016
603325620e7c9e39bc0aabd2,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,63,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,186,,,,"",2021-02-22T03:30:42.798Z,601717a2d7a5c51dc8e3eeff,6028a60cbe48b504bc4f6104,460,7,6028b039be48b504bc4f614c,2021-02-22T03:30:42.798Z,256,2016
6033259a0e7c9e39bc0aabd3,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,57,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,129,,,,"",2021-02-22T03:31:38.492Z,601717a2d7a5c51dc8e3eeff,6028a60cbe48b504bc4f6104,332,3,6028b03fbe48b504bc4f614d,2021-02-22T03:31:38.492Z,189,2016
603325bf0e7c9e39bc0aabd4,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,57,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,109,,,,"",2021-02-22T03:32:15.390Z,601717a2d7a5c51dc8e3eeff,6028a60cbe48b504bc4f6104,294,3,6028b045be48b504bc4f614e,2021-02-22T03:32:15.390Z,169,2016
603325f20e7c9e39bc0aabd5,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,68,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,113,,,,"",2021-02-22T03:33:06.937Z,601717a2d7a5c51dc8e3eeff,6028a60cbe48b504bc4f6104,394,5,6028b04bbe48b504bc4f614f,2021-02-22T03:33:06.937Z,186,2016
603326b50e7c9e39bc0aabd6,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,63,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,110,,,,"",2021-02-22T03:36:21.157Z,601717a2d7a5c51dc8e3eeff,6028a622be48b504bc4f6105,352,10,6028b05abe48b504bc4f6150,2021-02-22T03:36:21.157Z,183,2016
603326d70e7c9e39bc0aabd7,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,48,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,104,,,,"",2021-02-22T03:36:55.496Z,601717a2d7a5c51dc8e3eeff,6028a622be48b504bc4f6105,346,2,6028b061be48b504bc4f6151,2021-02-22T03:36:55.496Z,154,2016
603327450e7c9e39bc0aabd8,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,52,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,173,,,,"",2021-02-22T03:38:45.129Z,601717a2d7a5c51dc8e3eeff,6028a665be48b504bc4f6106,404,18,6028b071be48b504bc4f6152,2021-02-22T03:38:45.129Z,243,2016
6033277a0e7c9e39bc0aabd9,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,48,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,188,,,,"",2021-02-22T03:39:38.204Z,601717a2d7a5c51dc8e3eeff,6028a665be48b504bc4f6106,430,14,6028b076be48b504bc4f6153,2021-02-22T03:39:38.204Z,250,2016
603327990e7c9e39bc0aabda,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,32,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,93,,,,"",2021-02-22T03:40:09.276Z,601717a2d7a5c51dc8e3eeff,6028a665be48b504bc4f6106,240,8,6028b07ebe48b504bc4f6154,2021-02-22T03:40:09.276Z,133,2016
603327bd0e7c9e39bc0aabdb,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,44,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,129,,,,"",2021-02-22T03:40:45.236Z,601717a2d7a5c51dc8e3eeff,6028a665be48b504bc4f6106,353,24,6028b084be48b504bc4f6155,2021-02-22T03:40:45.236Z,197,2016
603328020e7c9e39bc0aabdc,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,46,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,109,,,,"",2021-02-22T03:41:54.145Z,601717a2d7a5c51dc8e3eeff,6028a678be48b504bc4f6107,284,2,6028b0a4be48b504bc4f6156,2021-02-22T03:41:54.145Z,157,2016
603328240e7c9e39bc0aabdd,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,40,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,92,,,,"",2021-02-22T03:42:28.168Z,601717a2d7a5c51dc8e3eeff,6028a678be48b504bc4f6107,224,0,6028b0aabe48b504bc4f6157,2021-02-22T03:42:28.168Z,132,2016
6033283a0e7c9e39bc0aabde,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,34,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,128,,,,"",2021-02-22T03:42:50.706Z,601717a2d7a5c51dc8e3eeff,6028a678be48b504bc4f6107,278,0,6028b0aabe48b504bc4f6157,2021-02-22T03:42:50.706Z,162,2016
603328810e7c9e39bc0aabdf,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,118,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,138,,,,"",2021-02-22T03:44:01.691Z,601717a2d7a5c51dc8e3eeff,6028a699be48b504bc4f6108,363,11,6028b0c3be48b504bc4f6159,2021-02-22T03:44:01.691Z,264,2016
603328a50e7c9e39bc0aabe0,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,79,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,88,,,,"",2021-02-22T03:44:37.710Z,601717a2d7a5c51dc8e3eeff,6028a699be48b504bc4f6108,276,15,6028b0c3be48b504bc4f6159,2021-02-22T03:44:37.710Z,182,2016
6033294b0e7c9e39bc0aabe1,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,66,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,77,,,,"",2021-02-22T03:47:23.037Z,601717a2d7a5c51dc8e3eeff,6028a6aabe48b504bc4f6109,231,19,6028b0e1be48b504bc4f615b,2021-02-22T03:47:23.037Z,162,2016
6033297e0e7c9e39bc0aabe2,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,138,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,94,,,,"",2021-02-22T03:48:14.798Z,601717a2d7a5c51dc8e3eeff,6028a6c3be48b504bc4f610a,413,3,6028b0f3be48b504bc4f615c,2021-02-22T03:48:14.798Z,235,2016
603329f90e7c9e39bc0aabe3,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,136,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,76,,,,"",2021-02-22T03:50:17.991Z,601717a2d7a5c51dc8e3eeff,6028a6c3be48b504bc4f610a,372,2,6028b0fcbe48b504bc4f615d,2021-02-22T03:50:17.991Z,214,2016
60332a460e7c9e39bc0aabe4,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,142,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,96,,,,"",2021-02-22T03:51:34.615Z,601717a2d7a5c51dc8e3eeff,6028a6c3be48b504bc4f610a,405,3,6028b101be48b504bc4f615e,2021-02-22T03:51:34.615Z,241,2016
60332a720e7c9e39bc0aabe5,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,111,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,88,,,,"",2021-02-22T03:52:18.462Z,601717a2d7a5c51dc8e3eeff,6028a6c3be48b504bc4f610a,334,7,6028b107be48b504bc4f615f,2021-02-22T03:52:18.462Z,206,2016
60332a940e7c9e39bc0aabe6,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,160,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,116,,,,"",2021-02-22T03:52:52.888Z,601717a2d7a5c51dc8e3eeff,6028a6c3be48b504bc4f610a,466,3,6028b10cbe48b504bc4f6160,2021-02-22T03:52:52.888Z,279,2016
60332af90e7c9e39bc0aabe7,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,112,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,122,,,,"",2021-02-22T03:54:33.132Z,601717a2d7a5c51dc8e3eeff,6028a6f9be48b504bc4f610b,437,23,6028b11bbe48b504bc4f6161,2021-02-22T03:54:33.132Z,257,2016
60332b190e7c9e39bc0aabe8,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,67,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,105,,,,"",2021-02-22T03:55:05.881Z,601717a2d7a5c51dc8e3eeff,6028a6f9be48b504bc4f610b,296,10,6028b121be48b504bc4f6162,2021-02-22T03:55:05.881Z,182,2016
60332b680e7c9e39bc0aabe9,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,92,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,114,,,,"",2021-02-22T03:56:24.032Z,601717a2d7a5c51dc8e3eeff,6028a6f9be48b504bc4f610b,371,12,6028b126be48b504bc4f6163,2021-02-22T03:56:24.032Z,218,2016
60332bcb0e7c9e39bc0aabea,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,66,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,87,,,,"",2021-02-22T03:58:03.163Z,601717a2d7a5c51dc8e3eeff,6028a71abe48b504bc4f610c,312,1,6028b137be48b504bc4f6164,2021-02-22T03:58:03.163Z,154,2016
60332bff0e7c9e39bc0aabeb,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,74,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,131,,,,"",2021-02-22T03:58:55.629Z,601717a2d7a5c51dc8e3eeff,6028a71abe48b504bc4f610c,352,1,6028b13cbe48b504bc4f6165,2021-02-22T03:58:55.629Z,206,2016
60332c250e7c9e39bc0aabec,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,74,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,137,,,,"",2021-02-22T03:59:33.521Z,601717a2d7a5c51dc8e3eeff,6028a71abe48b504bc4f610c,382,11,6028b141be48b504bc4f6166,2021-02-22T03:59:33.521Z,222,2016
60332c550e7c9e39bc0aabed,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,97,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,151,,,,"",2021-02-22T04:00:21.096Z,601717a2d7a5c51dc8e3eeff,6028a71abe48b504bc4f610c,453,9,6028b14abe48b504bc4f6167,2021-02-22T04:00:21.096Z,257,2016
60332c850e7c9e39bc0aabee,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,58,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,105,,,,"",2021-02-22T04:01:09.785Z,601717a2d7a5c51dc8e3eeff,6028a731be48b504bc4f610d,277,2,6028b157be48b504bc4f6168,2021-02-22T04:01:09.785Z,165,2016
60332cae0e7c9e39bc0aabef,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,53,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,77,,,,"",2021-02-22T04:01:50.726Z,601717a2d7a5c51dc8e3eeff,6028a731be48b504bc4f610d,264,17,6028b160be48b504bc4f6169,2021-02-22T04:01:50.726Z,147,2016
60332cdc0e7c9e39bc0aabf0,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,112,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,214,,,,"",2021-02-22T04:02:36.299Z,601717a2d7a5c51dc8e3eeff,6028a731be48b504bc4f610d,396,5,6028b166be48b504bc4f616a,2021-02-22T04:02:36.299Z,331,2016
60332cf80e7c9e39bc0aabf1,601721c3d7a5c51dc8e3ef15,5fe903c481e77b3b405c5fb4,76,60172074d7a5c51dc8e3ef13,5fcb20aabd66d830e82d61ee,114,,,,"",2021-02-22T04:03:04.130Z,601717a2d7a5c51dc8e3eeff,6028a731be48b504bc4f610d,376,15,6028b16cbe48b504bc4f616b,2021-02-22T04:03:04.130Z,205,2016
60332f2f0e7c9e39bc0aabf2,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,81,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,229,,,,"",2021-02-22T04:12:31.377Z,601717b3d7a5c51dc8e3ef00,6028a52bbe48b504bc4f60ff,438,6,6028ca11be48b504bc4f616c,2021-02-22T04:12:31.377Z,316,2016
60332f500e7c9e39bc0aabf3,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,33,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,130,,,,"",2021-02-22T04:13:04.621Z,601717b3d7a5c51dc8e3ef00,6028a52bbe48b504bc4f60ff,454,0,6028ca1cbe48b504bc4f616d,2021-02-22T04:13:04.621Z,163,2016
60332f910e7c9e39bc0aabf4,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,62,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,156,,,,"",2021-02-22T04:14:09.676Z,601717b3d7a5c51dc8e3ef00,6028a52bbe48b504bc4f60ff,384,4,6028ca23be48b504bc4f616e,2021-02-22T04:16:27.635Z,222,2016
603330a70e7c9e39bc0aabf5,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,41,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,138,,,,"",2021-02-22T04:18:47.465Z,601717b3d7a5c51dc8e3ef00,6028a52bbe48b504bc4f60ff,413,2,6028ca2abe48b504bc4f616f,2021-02-22T04:18:47.465Z,181,2016
603330ca0e7c9e39bc0aabf6,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,27,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,114,,,,"",2021-02-22T04:19:22.526Z,601717b3d7a5c51dc8e3ef00,6028a52bbe48b504bc4f60ff,369,4,6028ca31be48b504bc4f6170,2021-02-22T04:19:22.526Z,145,2016
603331110e7c9e39bc0aabf7,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,48,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,116,,,,"",2021-02-22T04:20:33.177Z,601717b3d7a5c51dc8e3ef00,6028a52bbe48b504bc4f60ff,360,0,6028ca38be48b504bc4f6171,2021-02-22T04:20:33.177Z,164,2016
603331410e7c9e39bc0aabf8,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,50,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,128,,,,"",2021-02-22T04:21:21.584Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,432,1,6028ca4ebe48b504bc4f6172,2021-02-22T04:21:21.584Z,179,2016
603331620e7c9e39bc0aabf9,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,41,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,125,,,,"",2021-02-22T04:21:54.338Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,397,1,6028ca55be48b504bc4f6173,2021-02-22T04:21:54.338Z,167,2016
6033317b0e7c9e39bc0aabfa,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,45,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,163,,,,"",2021-02-22T04:22:19.278Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,458,2,6028ca5bbe48b504bc4f6174,2021-02-22T04:22:19.278Z,210,2016
603331c10e7c9e39bc0aabfb,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,50,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,126,,,,"",2021-02-22T04:23:29.918Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,469,5,6028ca64be48b504bc4f6175,2021-02-22T04:23:29.918Z,181,2016
603332030e7c9e39bc0aabfc,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,47,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,118,,,,"",2021-02-22T04:24:35.931Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,430,2,6028ca6bbe48b504bc4f6176,2021-02-22T04:24:35.931Z,167,2016
603332500e7c9e39bc0aabfd,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,38,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,145,,,,"",2021-02-22T04:25:52.061Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,465,7,6028ca72be48b504bc4f6177,2021-02-22T04:25:52.061Z,190,2016
603332760e7c9e39bc0aabfe,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,39,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,159,,,,"",2021-02-22T04:26:30.180Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,476,0,6028ca79be48b504bc4f6178,2021-02-22T04:26:30.180Z,198,2016
603332cb0e7c9e39bc0aabff,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,36,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,150,,,,"",2021-02-22T04:27:55.737Z,601717b3d7a5c51dc8e3ef00,6028a54bbe48b504bc4f6100,435,8,6028ca7fbe48b504bc4f6179,2021-02-22T04:27:55.737Z,194,2016
603333780e7c9e39bc0aac00,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,95,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,145,,,,"",2021-02-22T04:30:48.436Z,601717b3d7a5c51dc8e3ef00,6028a565be48b504bc4f6101,423,2,6028ca95be48b504bc4f617a,2021-02-22T04:30:48.436Z,242,2016
603333990e7c9e39bc0aac01,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,54,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,152,,,,"",2021-02-22T04:31:21.503Z,601717b3d7a5c51dc8e3ef00,6028a565be48b504bc4f6101,380,1,6028ca99be48b504bc4f617b,2021-02-22T04:31:21.503Z,207,2016,,
603333bc0e7c9e39bc0aac02,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,95,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,148,,,,"",2021-02-22T04:31:56.669Z,601717b3d7a5c51dc8e3ef00,6028a565be48b504bc4f6101,429,2,6028ca9fbe48b504bc4f617c,2021-02-22T04:31:56.669Z,245,2016,,
603333dc0e7c9e39bc0aac03,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,72,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,153,,,,"",2021-02-22T04:32:28.993Z,601717b3d7a5c51dc8e3ef00,6028a565be48b504bc4f6101,432,3,6028caa4be48b504bc4f617d,2021-02-22T04:32:28.993Z,228,2016,,
603334050e7c9e39bc0aac04,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,70,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,114,,,,"",2021-02-22T04:33:09.902Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,391,2,6028cabbbe48b504bc4f617e,2021-02-22T04:33:09.902Z,186,2016,,
6033341f0e7c9e39bc0aac05,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,52,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,128,,,,"",2021-02-22T04:33:35.756Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,453,3,6028cac2be48b504bc4f617f,2021-02-22T04:33:35.756Z,183,2016,,
603334440e7c9e39bc0aac06,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,71,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,129,,,,"",2021-02-22T04:34:12.698Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,435,1,6028cac7be48b504bc4f6180,2021-02-22T04:34:12.698Z,201,2016,,
603334640e7c9e39bc0aac07,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,66,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,134,,,,"",2021-02-22T04:34:44.524Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,439,0,6028cacdbe48b504bc4f6181,2021-02-22T04:34:44.524Z,200,2016,,
603334860e7c9e39bc0aac08,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,43,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,120,,,,"",2021-02-22T04:35:18.492Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,391,0,6028cad2be48b504bc4f6182,2021-02-22T04:35:18.492Z,163,2016,,
603334a00e7c9e39bc0aac09,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,31,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,97,,,,"",2021-02-22T04:35:44.914Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,341,2,6028cad8be48b504bc4f6183,2021-02-22T04:35:44.914Z,130,2016,,
603334c50e7c9e39bc0aac0a,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,52,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,102,,,,"",2021-02-22T04:36:21.209Z,601717b3d7a5c51dc8e3ef00,6028a57ebe48b504bc4f6102,380,1,6028cae0be48b504bc4f6184,2021-02-22T04:36:21.209Z,155,2016,,
603334e80e7c9e39bc0aac0b,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,54,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,118,,,,"",2021-02-22T04:36:56.636Z,601717b3d7a5c51dc8e3ef00,6028a5a2be48b504bc4f6103,404,2,6028caf5be48b504bc4f6185,2021-02-22T04:36:56.636Z,174,2016,,
603335000e7c9e39bc0aac0c,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,42,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,125,,,,"",2021-02-22T04:37:20.590Z,601717b3d7a5c51dc8e3ef00,6028a5a2be48b504bc4f6103,373,2,6028caffbe48b504bc4f6186,2021-02-22T04:37:20.590Z,169,2016,,
6033351b0e7c9e39bc0aac0d,601722add7a5c51dc8e3ef18,5fe903c481e77b3b405c5fb4,45,601721e0d7a5c51dc8e3ef16,5fcb20aabd66d830e82d61ee,112,,,,"",2021-02-22T04:37:47.281Z,601717b3d7a5c51dc8e3ef00,6028a5a2be48b504bc4f6103,378,7,6028cb06be48b504bc4f6187,2021-02-22T04:37:47.281Z,164,2016,,
603c663ae744b85cd488af68,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,118,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,95,,,,"",2021-03-01T03:57:46.074Z,60172324d7a5c51dc8e3ef19,6028a381be48b504bc4f60f8,434,5,6028cb5ebe48b504bc4f6188,2021-03-01T03:57:46.074Z,218,2016,,
603c665ce744b85cd488af69,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,79,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,76,,,,"",2021-03-01T03:58:20.124Z,60172324d7a5c51dc8e3ef19,6028a381be48b504bc4f60f8,339,2,6028cb66be48b504bc4f6189,2021-03-01T03:58:20.124Z,157,2016,,
603c667de744b85cd488af6a,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,52,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,60,,,,"",2021-03-01T03:58:53.077Z,60172324d7a5c51dc8e3ef19,6028a381be48b504bc4f60f8,277,1,6028cb6dbe48b504bc4f618a,2021-03-01T03:58:53.077Z,113,2016,,
603c66b0e744b85cd488af6b,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,93,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,112,,,,"",2021-03-01T03:59:44.178Z,60172324d7a5c51dc8e3ef19,6028a398be48b504bc4f60f9,414,0,6028cb7abe48b504bc4f618b,2021-03-01T03:59:44.178Z,205,2016,,
603c66cde744b85cd488af6c,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,97,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,100,,,,"",2021-03-01T04:00:13.500Z,60172324d7a5c51dc8e3ef19,6028a398be48b504bc4f60f9,429,0,6028cb7fbe48b504bc4f618c,2021-03-01T04:00:13.500Z,197,2016,,
603c6706e744b85cd488af6d,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,103,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,92,,,,"",2021-03-01T04:01:10.640Z,60172324d7a5c51dc8e3ef19,6028a398be48b504bc4f60f9,456,4,6028cb84be48b504bc4f618d,2021-03-01T04:01:10.640Z,199,2016,,
603c6727e744b85cd488af6e,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,71,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,92,,,,"",2021-03-01T04:01:43.339Z,60172324d7a5c51dc8e3ef19,6028a398be48b504bc4f60f9,358,0,6028cb89be48b504bc4f618e,2021-03-01T04:01:43.339Z,163,2016,,
603c6746e744b85cd488af6f,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,108,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,120,,,,"",2021-03-01T04:02:14.531Z,60172324d7a5c51dc8e3ef19,6028a398be48b504bc4f60f9,406,0,6028cb8fbe48b504bc4f618f,2021-03-01T04:02:14.531Z,228,2016,,
603c6764e744b85cd488af70,5ffb63e4855b0d3d58f80046,5fe903c481e77b3b405c5fb4,77,60172346d7a5c51dc8e3ef1a,5fcb20aabd66d830e82d61ee,81,,,,"",2021-03-01T04:02:44.350Z,60172324d7a5c51dc8e3ef19,6028a398be48b504bc4f60f9,363,1,6028cb97be48b504bc4f6190,2021-03-01T04:02:44.350Z,159,2016,,
